l_corr f_corr u_precision u_recall ts_precision ts_recall method tau seed
-0.425680580833781 -0.454682968338889 0.6 0.833333333333333 0.229166666666667 0.561224489795918 PMA_cv2 1000 4
-0.468171792753855 -0.790106969022802 1 0.972222222222222 0.444444444444444 0.489795918367347 flashr_default 1000 4
0.772740327679402 0.685201730160571 0.833333333333333 0.972222222222222 0.712765957446808 0.683673469387755 flashr_backfit 1000 4
0.99574710106039 0.999991551823891 1 0.972222222222222 0.989247311827957 0.938775510204082 flashr_nn 1000 4
0.991187914161309 0.999175665709959 1 0.972222222222222 0.910891089108911 0.938775510204082 sn_spMF 1000 4
0.515689102680195 0.741758730897372 1 0.621621621621622 1 0.114583333333333 NBSFA 1000 5
0.0602899307211758 0.833225531365724 1 0.945945945945946 0.406542056074766 0.90625 NMF 1000 5
-0.484366853024913 -0.564550794673074 0.666666666666667 0.972972972972973 0.373684210526316 0.739583333333333 PCA 1000 5
0.479241496320657 0.460762239798528 0.425531914893617 0.540540540540541 0.3248730964467 0.666666666666667 softImpute 1000 5
0.502030431772292 0.477933918585374 0.488372093023256 0.567567567567568 0.338624338624339 0.666666666666667 SSVD 1000 5
0.476861973785518 0.454485663370401 0.395348837209302 0.459459459459459 0.323232323232323 0.666666666666667 PMA_cv1 1000 5
-0.556998718618875 -0.586818729221845 0.653846153846154 0.918918918918919 0.270042194092827 0.666666666666667 PMA_cv2 1000 5
-0.742805366430428 -0.788544644348411 1 0.945945945945946 0.574257425742574 0.604166666666667 flashr_default 1000 5
0.848700610554665 0.801670015412989 1 0.945945945945946 0.764150943396226 0.84375 flashr_backfit 1000 5
0.9877325802354 0.9999890031444 1 0.918918918918919 0.955056179775281 0.885416666666667 flashr_nn 1000 5
0.982933329668891 0.99993973155199 1 0.918918918918919 0.955555555555556 0.895833333333333 sn_spMF 1000 5
0.71327025118863 0.717454424360576 1 0.0303030303030303 1 0.5 NBSFA 1000 6
-0.153692902819824 0.8125246644901 0.916666666666667 1 0.407216494845361 0.840425531914894 NMF 1000 6
0.623397849395012 0.569007420466636 0.6 1 0.423529411764706 0.765957446808511 PCA 1000 6
0.833215843188473 0.833883813405125 0.6 1 0.452941176470588 0.819148936170213 softImpute 1000 6
-0.371526443275523 -0.64600330638097 0.6 1 0.275 0.468085106382979 SSVD 1000 6
0.486819847159658 0.472529641255291 0.135135135135135 0.151515151515152 0.372340425531915 0.74468085106383 PMA_cv1 1000 6
-0.507882917431225 -0.51060288901037 0.62 0.939393939393939 0.282926829268293 0.617021276595745 PMA_cv2 1000 6
0.418754271899224 0.703278073723558 1 0.96969696969697 0.263157894736842 0.265957446808511 flashr_default 1000 6
0.977668985895827 0.999981669036963 1 0.96969696969697 0.966292134831461 0.914893617021277 flashr_backfit 1000 6
0.977674613926025 0.999986061369923 1 0.96969696969697 0.955555555555556 0.914893617021277 flashr_nn 1000 6
0.976104847333852 0.999545669240624 1 0.96969696969697 0.914893617021277 0.914893617021277 sn_spMF 1000 6
0.379086850004483 0.472976328320571 1 0.666666666666667 0.271186440677966 0.173913043478261 NBSFA 1000 7
-0.0057369728644766 0.616335502583128 0.935483870967742 0.966666666666667 0.393782383419689 0.826086956521739 NMF 1000 7
-0.75516022138822 -0.795886507926653 0.547169811320755 0.966666666666667 0.414012738853503 0.706521739130435 PCA 1000 7
-0.729513431252011 -0.624802450291411 0.547169811320755 0.966666666666667 0.522292993630573 0.891304347826087 softImpute 1000 7
0.452027959340776 0.549797740792163 0.137931034482759 0.133333333333333 0.408045977011494 0.771739130434783 SSVD 1000 7
0.440807085424189 0.52456825084074 0.137931034482759 0.133333333333333 0.373563218390805 0.706521739130435 PMA_cv1 1000 7
0.470427055922812 0.590064330729132 0.528301886792453 0.933333333333333 0.243654822335025 0.521739130434783 PMA_cv2 1000 7
0.96996304577004 0.99972240384512 0.964285714285714 0.9 0.954545454545455 0.91304347826087 flashr_default 1000 7
0.723003505645119 0.687082380984553 0.777777777777778 0.933333333333333 0.674418604651163 0.630434782608696 flashr_backfit 1000 7
0.971099354990167 0.999960740901601 1 0.9 0.988235294117647 0.91304347826087 flashr_nn 1000 7
0.969175542525409 0.999933434988554 1 0.9 0.988235294117647 0.91304347826087 sn_spMF 1000 7
-0.329964532471637 -0.581721501517225 0.153846153846154 0.0588235294117647 0.95 0.211111111111111 NBSFA 1000 8
-0.194382044697875 0.806165215288253 0.970588235294118 0.970588235294118 0.425837320574163 0.988888888888889 NMF 1000 8
0.494746117381099 0.613597165830253 0.641509433962264 1 0.26457399103139 0.655555555555556 PCA 1000 8
0.734161113633085 0.785025799279559 0.641509433962264 1 0.349775784753363 0.866666666666667 softImpute 1000 8
-0.464310074732778 -0.595725054032258 0.641509433962264 1 0.26457399103139 0.655555555555556 SSVD 1000 8
-0.534641445030392 -0.67511220900866 0.641509433962264 1 0.298701298701299 0.766666666666667 PMA_cv1 1000 8
-0.484545466008536 -0.518570676345898 0.645833333333333 0.911764705882353 0.199029126213592 0.455555555555556 PMA_cv2 1000 8
-0.769252047786848 -0.788338166656994 1 0.970588235294118 0.58252427184466 0.666666666666667 flashr_default 1000 8
0.896355438893936 0.929538109397601 0.891891891891892 0.970588235294118 0.6796875 0.966666666666667 flashr_backfit 1000 8
0.984292260030075 0.999982559167566 1 0.970588235294118 0.936170212765957 0.977777777777778 flashr_nn 1000 8
0.983195279289715 0.999924514145357 1 0.970588235294118 0.936170212765957 0.977777777777778 sn_spMF 1000 8
0.404160694675016 0.549394348144613 1 0.27906976744186 0.0689655172413793 0.0229885057471264 NBSFA 1000 9
-0.154845193881389 0.811727010185918 0.954545454545455 0.976744186046512 0.31651376146789 0.793103448275862 NMF 1000 9
-0.628058364168277 -0.718085306596112 0.67741935483871 0.976744186046512 0.305699481865285 0.67816091954023 PCA 1000 9
-0.663787273366187 -0.743004117590001 0.67741935483871 0.976744186046512 0.310880829015544 0.689655172413793 softImpute 1000 9
-0.48669570415468 -0.67860175029638 0.67741935483871 0.976744186046512 0.321637426900585 0.632183908045977 SSVD 1000 9
-0.48532176814812 -0.685383097472902 0.67741935483871 0.976744186046512 0.295918367346939 0.666666666666667 PMA_cv1 1000 9
0.364513390923227 0.540638731827297 0.692307692307692 0.837209302325581 0.192660550458716 0.482758620689655 PMA_cv2 1000 9
-0.783512382593519 -0.745383675407349 1 0.953488372093023 0.727272727272727 0.735632183908046 flashr_default 1000 9
0.749921962513248 0.667071856149783 1 0.953488372093023 0.616161616161616 0.701149425287356 flashr_backfit 1000 9
0.987104376871192 0.999992170990812 1 0.953488372093023 0.901098901098901 0.942528735632184 flashr_nn 1000 9
0.985003123312475 0.999975780408742 1 0.953488372093023 0.921348314606742 0.942528735632184 sn_spMF 1000 9
0.395901938942132 0.512601660328321 NA 0 0 0 NBSFA 100 10
-0.109037329000774 0.780108228163911 0.967741935483871 0.909090909090909 0.392670157068063 0.914634146341463 NMF 100 10
-0.736500997435085 -0.785265979602819 0.680851063829787 0.96969696969697 0.511111111111111 0.560975609756098 PCA 100 10
-0.574286839919741 -0.743460398090122 0.680851063829787 0.96969696969697 0.311111111111111 0.341463414634146 softImpute 100 10
-0.414256683269481 -0.712476227696095 0.864864864864865 0.96969696969697 0.0769230769230769 0.0487804878048781 SSVD 100 10
-0.503227253261638 -0.666332769082085 0.695652173913043 0.96969696969697 0.422222222222222 0.463414634146341 PMA_cv1 100 10
-0.634471945750615 -0.620452923482491 0.449275362318841 0.939393939393939 0.356060606060606 0.573170731707317 PMA_cv2 100 10
-0.714076848315582 -0.788576348691297 0.967741935483871 0.909090909090909 0.467532467532468 0.439024390243902 flashr_default 100 10
0.902504746529055 0.845722296275298 0.967741935483871 0.909090909090909 0.765957446808511 0.878048780487805 flashr_backfit 100 10
0.990140583584991 0.999778536611623 1 0.909090909090909 0.986111111111111 0.865853658536585 flashr_nn 100 10
0.983077293883014 0.993657608408015 0.967741935483871 0.909090909090909 0.888888888888889 0.878048780487805 sn_spMF 100 10
0.352830644526785 0.613615783734413 0.8 0.129032258064516 0.48 0.129032258064516 NBSFA 100 1
0.104276616074622 0.763818364434236 0.964285714285714 0.870967741935484 0.432624113475177 0.655913978494624 NMF 100 1
-0.714787782961049 -0.747761473937311 0.805555555555556 0.935483870967742 0.563380281690141 0.43010752688172 PCA 100 1
-0.507038399425292 -0.600337690996931 0.805555555555556 0.935483870967742 0.563380281690141 0.43010752688172 softImpute 100 1
0.481838579158926 0.442758991092882 0.357142857142857 0.161290322580645 0.454545454545455 0.43010752688172 SSVD 100 1
-0.316666261392929 -0.625311150790252 0.805555555555556 0.935483870967742 0.279411764705882 0.204301075268817 PMA_cv1 100 1
-0.504187868877227 -0.487397766005517 0.478260869565217 0.709677419354839 0.30952380952381 0.419354838709677 PMA_cv2 100 1
-0.720038007925425 -0.761170627967536 1 0.870967741935484 0.651515151515151 0.462365591397849 flashr_default 100 1
0.984340027873662 0.999598947519813 1 0.870967741935484 0.983606557377049 0.645161290322581 flashr_backfit 100 1
0.984296072539244 0.999721885499751 1 0.870967741935484 0.983606557377049 0.645161290322581 flashr_nn 100 1
0.982762514795851 0.999326008704314 1 0.870967741935484 0.983870967741935 0.655913978494624 sn_spMF 100 1
0.55525106301435 0.636059085453455 0 0 0.619047619047619 0.282608695652174 NBSFA 100 2
0.0352877785370386 0.795100621000741 0.972972972972973 0.972972972972973 0.401960784313726 0.891304347826087 NMF 100 2
0.554887115045749 0.67923617609667 0.649122807017544 1 0.348484848484849 0.5 PCA 100 2
0.56376630145677 0.680404544847268 0.649122807017544 1 0.462121212121212 0.66304347826087 softImpute 100 2
0.42665284146507 0.41987692653464 NA 0 0.517647058823529 0.478260869565217 SSVD 100 2
-0.425429558393009 -0.680663010305545 0.660714285714286 1 0.279411764705882 0.41304347826087 PMA_cv1 100 2
-0.523570982932573 -0.459422196354196 0.972972972972973 0.972972972972973 0.244791666666667 0.510869565217391 PMA_cv2 100 2
0.701537868515005 0.75647590640582 1 0.972972972972973 0.604938271604938 0.532608695652174 flashr_default 100 2
0.502443125439213 0.826398110801364 1 0.972972972972973 0.4625 0.402173913043478 flashr_backfit 100 2
0.995269329172025 0.99975301083571 0.972972972972973 0.972972972972973 0.9625 0.83695652173913 flashr_nn 100 2
0.993494569790505 0.99948039303192 1 0.972972972972973 0.9625 0.83695652173913 sn_spMF 100 2
-0.345578935549562 -0.4502079215183 0.333333333333333 0.0277777777777778 0.425925925925926 0.258426966292135 NBSFA 100 3
0.0439201936064514 0.766877571271112 0.970588235294118 0.916666666666667 0.293413173652695 0.550561797752809 NMF 100 3
-0.597930167623622 -0.578127889766566 0.714285714285714 0.972222222222222 0.455555555555556 0.460674157303371 PCA 100 3
-0.826019776039895 -0.835408686979731 0.714285714285714 0.972222222222222 0.644444444444444 0.651685393258427 softImpute 100 3
0.589353519251582 0.41803837933441 NA 0 0.54639175257732 0.595505617977528 SSVD 100 3
-0.423325514437048 -0.643218107522215 0.714285714285714 0.972222222222222 0.313953488372093 0.303370786516854 PMA_cv1 100 3
-0.376436564762546 -0.483996091684894 0.733333333333333 0.916666666666667 0.214285714285714 0.404494382022472 PMA_cv2 100 3
0.307789152470331 0.742283655167422 1 0.916666666666667 0.242857142857143 0.191011235955056 flashr_default 100 3
0.959859290215964 0.999537463145545 1 0.916666666666667 0.971428571428571 0.764044943820225 flashr_backfit 100 3
0.960109510245812 0.999770139949845 1 0.916666666666667 0.971428571428571 0.764044943820225 flashr_nn 100 3
0.958067252299231 0.999289081545069 1 0.916666666666667 0.971428571428571 0.764044943820225 sn_spMF 100 3
0.580691328842402 0.719658912487455 1 0.805555555555556 0.35 0.142857142857143 NBSFA 100 4
-0.0653347466153873 0.752278718096293 1 0.888888888888889 0.429411764705882 0.744897959183674 NMF 100 4
0.712136519196803 0.649657492261455 0.727272727272727 0.888888888888889 0.561224489795918 0.561224489795918 PCA 100 4
0.663153268297159 0.663825586286684 0.727272727272727 0.888888888888889 0.438775510204082 0.438775510204082 softImpute 100 4
-0.537629766496272 -0.814634549114508 0.711111111111111 0.888888888888889 0.457831325301205 0.387755102040816 SSVD 100 4
0.471009506515448 0.544986581621266 0.260869565217391 0.166666666666667 0.546218487394958 0.663265306122449 PMA_cv1 100 4
-0.375661412357166 -0.572818396368405 0.8 0.666666666666667 0.213333333333333 0.163265306122449 PMA_cv2 100 4
-0.463775092731666 -0.789442643203359 1 0.861111111111111 0.493827160493827 0.408163265306122 flashr_default 100 4
0.770907825144828 0.681758773074392 1 0.861111111111111 0.702702702702703 0.530612244897959 flashr_backfit 100 4
0.99181057212464 0.999911783320097 1 0.861111111111111 0.986486486486487 0.744897959183674 flashr_nn 100 4
0.987693815025828 0.999128491804251 1 0.861111111111111 0.987012987012987 0.775510204081633 sn_spMF 100 4
0.511226882103959 0.684268168969953 1 0.0810810810810811 0.833333333333333 0.15625 NBSFA 100 5
0.0450635571748074 0.782113618379045 1 0.918918918918919 0.379679144385027 0.739583333333333 NMF 100 5
-0.519560742304576 -0.591223942593919 0.825 0.891891891891892 0.489583333333333 0.489583333333333 PCA 100 5
0.475212858351427 0.463103252231274 0.269230769230769 0.189189189189189 0.418181818181818 0.479166666666667 softImpute 100 5
0.552735515375197 0.429667750135361 NA 0 0.506849315068493 0.385416666666667 SSVD 100 5
0.462290709395756 0.445703972115088 0.24 0.162162162162162 0.42156862745098 0.447916666666667 PMA_cv1 100 5
-0.466075198184987 -0.430339603167006 0.659574468085106 0.837837837837838 0.254777070063694 0.416666666666667 PMA_cv2 100 5
-0.747421388381138 -0.787073446090044 1 0.891891891891892 0.614285714285714 0.447916666666667 flashr_default 100 5
0.743420621218831 0.763316135788286 1 0.891891891891892 0.614285714285714 0.447916666666667 flashr_backfit 100 5
0.984428521537244 0.999872081835264 1 0.891891891891892 0.956521739130435 0.6875 flashr_nn 100 5
0.982105180835266 0.999682243580683 1 0.891891891891892 0.943661971830986 0.697916666666667 sn_spMF 100 5
0.631859260834861 0.605830190486628 0.666666666666667 0.0606060606060606 0.72972972972973 0.287234042553192 NBSFA 100 6
-0.152041287240415 0.788877213072134 0.966666666666667 0.878787878787879 0.401162790697674 0.734042553191489 NMF 100 6
0.644901141946336 0.574033781929543 0.673913043478261 0.939393939393939 0.617021276595745 0.617021276595745 PCA 100 6
0.590638548724815 0.651067845700423 0.673913043478261 0.939393939393939 0.553191489361702 0.553191489361702 softImpute 100 6
-0.449753655239395 -0.772137601082153 0.775 0.939393939393939 0.2 0.106382978723404 SSVD 100 6
-0.365476671902606 -0.674179836939304 0.673913043478261 0.939393939393939 0.361702127659574 0.361702127659574 PMA_cv1 100 6
-0.324169723365482 -0.563618509699133 0.84375 0.818181818181818 0.0978260869565217 0.0957446808510638 PMA_cv2 100 6
0.4242694045982 0.703092202641427 1 0.878787878787879 0.283783783783784 0.223404255319149 flashr_default 100 6
0.971502690884479 0.999817914501 1 0.878787878787879 0.957142857142857 0.712765957446808 flashr_backfit 100 6
0.971524746530326 0.999857838079984 1 0.878787878787879 0.957142857142857 0.712765957446808 flashr_nn 100 6
0.969445379822293 0.999809994526627 1 0.878787878787879 0.957142857142857 0.712765957446808 sn_spMF 100 6
-0.241132788060287 -0.471895887819352 0 0 0.8 0.173913043478261 NBSFA 100 7
-0.0081172989155066 0.776585755735098 1 0.833333333333333 0.401273885350318 0.684782608695652 NMF 100 7
-0.494742475475642 -0.680316400759853 0.675 0.9 0.404761904761905 0.369565217391304 PCA 100 7
-0.677263319367736 -0.635102608518681 0.675 0.9 0.642857142857143 0.58695652173913 softImpute 100 7
0.484788881523684 0.578874806171403 0.117647058823529 0.0666666666666667 0.523255813953488 0.489130434782609 SSVD 100 7
0.491446636988127 0.431125835327414 0.0476190476190476 0.0333333333333333 0.505263157894737 0.521739130434783 PMA_cv1 100 7
-0.581969628174048 -0.397006278523599 0.65 0.866666666666667 0.291666666666667 0.380434782608696 PMA_cv2 100 7
0.963587350730747 0.999267083105423 1 0.833333333333333 0.983870967741935 0.66304347826087 flashr_default 100 7
0.728357369209713 0.681666240879219 1 0.833333333333333 0.682539682539683 0.467391304347826 flashr_backfit 100 7
0.968477348796421 0.999467950728363 1 0.833333333333333 0.983870967741935 0.66304347826087 flashr_nn 100 7
0.968748752530731 0.999503265220903 1 0.833333333333333 0.983870967741935 0.66304347826087 sn_spMF 100 7
0.477620419956484 0.571279379369004 NA 0 0 0 NBSFA 100 8
-0.196555437553534 0.797637017256612 0.967741935483871 0.882352941176471 0.341614906832298 0.611111111111111 NMF 100 8
0.417149125031712 0.656182280406439 0.704545454545455 0.911764705882353 0.253731343283582 0.377777777777778 PCA 100 8
0.703528658971183 0.778225863943509 0.704545454545455 0.911764705882353 0.425373134328358 0.633333333333333 softImpute 100 8
0.539847509206984 0.550107103793904 0.166666666666667 0.0882352941176471 0.488188976377953 0.688888888888889 SSVD 100 8
-0.508116384379813 -0.675652580137719 0.704545454545455 0.911764705882353 0.390070921985816 0.611111111111111 PMA_cv1 100 8
-0.40227374675748 -0.605255507902158 0.731707317073171 0.882352941176471 0.202898550724638 0.311111111111111 PMA_cv2 100 8
-0.768390464124383 -0.792159416614405 1 0.852941176470588 0.613333333333333 0.511111111111111 flashr_default 100 8
0.981738618398488 0.999777378825455 1 0.852941176470588 0.946666666666667 0.788888888888889 flashr_backfit 100 8
0.98135310267838 0.99983849882589 1 0.852941176470588 0.934210526315789 0.788888888888889 flashr_nn 100 8
0.981278070133408 0.999492358105958 1 0.852941176470588 0.947368421052632 0.8 sn_spMF 100 8
0.459988842360986 0.533063641476178 1 0.0232558139534884 0.363636363636364 0.0919540229885057 NBSFA 100 9
-0.143898775936707 0.749402655516914 0.948717948717949 0.86046511627907 0.266666666666667 0.551724137931034 NMF 100 9
-0.579993826387917 -0.704982786765955 0.75 0.906976744186046 0.361111111111111 0.448275862068966 PCA 100 9
-0.625930669350007 -0.707776483105209 0.75 0.906976744186046 0.361111111111111 0.448275862068966 softImpute 100 9
-0.495783206321297 -0.701052045142549 0.902439024390244 0.86046511627907 0.192307692307692 0.114942528735632 SSVD 100 9
-0.471293148022146 -0.671455077262255 0.75 0.906976744186046 0.336448598130841 0.413793103448276 PMA_cv1 100 9
0.351720445069357 0.565251386094785 0.793103448275862 0.534883720930233 0.173652694610778 0.333333333333333 PMA_cv2 100 9
-0.774877450705006 -0.745222999609984 1 0.86046511627907 0.712121212121212 0.540229885057471 flashr_default 100 9
0.780472834249798 0.681234245387105 1 0.86046511627907 0.712121212121212 0.540229885057471 flashr_backfit 100 9
0.982903651538774 0.999892320863928 1 0.86046511627907 0.938461538461538 0.701149425287356 flashr_nn 100 9
0.979426413324462 0.999809825731517 1 0.86046511627907 0.953125 0.701149425287356 sn_spMF 100 9
0.580876763681351 0.724688934255371 NA 0 NA 0 NBSFA 10 10
-0.132367213787841 0.747703627400053 1 0.363636363636364 0.40625 0.317073170731707 NMF 10 10
-0.447442615783156 -0.655106918743573 0.857142857142857 0.727272727272727 0.681818181818182 0.182926829268293 PCA 10 10
-0.559426987261847 -0.770273529969786 0.857142857142857 0.727272727272727 0.454545454545455 0.121951219512195 softImpute 10 10
-0.454920259356445 -0.668204304774973 1 0.787878787878788 0.111111111111111 0.0121951219512195 SSVD 10 10
-0.416332584022275 -0.704687867654918 0.888888888888889 0.727272727272727 0.428571428571429 0.109756097560976 PMA_cv1 10 10
0.375564007101049 0.476634754871592 0.833333333333333 0.151515151515152 0.183098591549296 0.158536585365854 PMA_cv2 10 10
0.532957187758573 0.725551324507825 0.96551724137931 0.848484848484849 NA 0 flashr_default 10 10
0.658542535086292 0.752264111823881 1 0.515151515151515 0.368421052631579 0.0853658536585366 flashr_backfit 10 10
0.931644580490297 0.9972407046483 1 0.484848484848485 0.947368421052632 0.219512195121951 flashr_nn 10 10
0.845593955230391 0.904524531222048 1 0.0909090909090909 NA 0 sn_spMF 10 10
0.537185074914629 0.537083251673661 NA 0 NA 0 NBSFA 10 1
0.107294317623161 0.655004528487601 1 0.193548387096774 0.40625 0.139784946236559 NMF 10 1
-0.513946357836724 -0.698142441166072 0.9 0.580645161290323 0.8 0.172043010752688 PCA 10 1
-0.544273479181176 -0.670730574296057 0.9 0.580645161290323 0.65 0.139784946236559 softImpute 10 1
0.487362456445735 0.387529835829403 NA 0 0.380952380952381 0.0860215053763441 SSVD 10 1
0.429831196883942 0.438001532584039 0.5 0.032258064516129 0.594594594594595 0.236559139784946 PMA_cv1 10 1
-0.371209193234115 -0.430401268297869 0.785714285714286 0.354838709677419 0.346153846153846 0.0967741935483871 PMA_cv2 10 1
-0.448728944984428 -0.722657412098951 1 0.645161290322581 NA 0 flashr_default 10 1
0.943711549148012 0.996334107052244 1 0.419354838709677 0.962962962962963 0.279569892473118 flashr_backfit 10 1
0.941929936019728 0.997569506010196 1 0.419354838709677 0.961538461538462 0.268817204301075 flashr_nn 10 1
0.814082451784741 0.920037827692953 1 0.290322580645161 0.727272727272727 0.0860215053763441 sn_spMF 10 1
0.707150292454344 0.874897139922473 NA 0 NA 0 NBSFA 10 2
0.0193516817400373 0.569936949615028 1 0.648648648648649 0.355932203389831 0.228260869565217 NMF 10 2
0.523908622927117 0.625887032790414 0.815789473684211 0.837837837837838 0.558139534883721 0.260869565217391 PCA 10 2
0.721659178540379 0.801299164067986 0.815789473684211 0.837837837837838 0.720930232558139 0.33695652173913 softImpute 10 2
0.307363490232432 0.312817793524206 NA 0 0.333333333333333 0.184782608695652 SSVD 10 2
0.374028881611405 0.44104796981549 0.333333333333333 0.027027027027027 0.459459459459459 0.369565217391304 PMA_cv1 10 2
-0.288695568280265 -0.432679499291847 0.807692307692308 0.567567567567568 0.192982456140351 0.119565217391304 PMA_cv2 10 2
0.473388472506402 0.726931884352504 0.909090909090909 0.810810810810811 NA 0 flashr_default 10 2
0.491983562586506 0.815968119177557 1 0.540540540540541 0.666666666666667 0.217391304347826 flashr_backfit 10 2
0.95816159639252 0.998164796110668 1 0.540540540540541 0.966666666666667 0.315217391304348 flashr_nn 10 2
0.934173670722542 0.994178507543387 1 0.540540540540541 0.966666666666667 0.315217391304348 sn_spMF 10 2
0.551450455003788 0.544513072607385 NA 0 NA 0 NBSFA 10 3
0.0240577506599238 0.734944602254927 1 0.388888888888889 0.612903225806452 0.213483146067416 NMF 10 3
