ENCFF237APK, Artery_Tibial, peaks, released, 
ENCFF651SDF, Artery_Tibial, peaks, released, 
ENCFF143IPJ, Stomach, peaks, released, 
ENCFF078FGU, Stomach, peaks, released, 
ENCFF849NZD, Esophagus_Mucosa, peaks, released, 
ENCFF266QXF, Esophagus_Mucosa, peaks, released, 
ENCFF440AKL, Adrenal_Gland, peaks, released, 
ENCFF398ZBA, Adrenal_Gland, peaks, released, 
ENCFF233DIH, Spleen, peaks, released, 
ENCFF005SMC, Spleen, peaks, released, 
ENCFF126KBC, Esophagus_Mucosa, peaks, archived, 
ENCFF131ARN, Esophagus_Mucosa, peaks, released, 
ENCFF340VLR, Esophagus_Mucosa, peaks, released, 
ENCFF367HHE, Spleen, peaks, released, 
ENCFF665XPM, Spleen, peaks, released, 
ENCFF888CQV, Esophagus_Gastroesophageal_Junction, peaks, released, 
ENCFF172UXL, Esophagus_Gastroesophageal_Junction, peaks, released, 
ENCFF648XKE, Muscle_Skeletal, peaks, archived, 
ENCFF553VSY, Muscle_Skeletal, peaks, released, 
ENCFF923WZN, Muscle_Skeletal, peaks, released, 
ENCFF159IHS, Heart_Left_Ventricle, peaks, released, 
ENCFF575PGE, Heart_Left_Ventricle, peaks, released, 
ENCFF327EPH, Artery_Aorta, peaks, released, 
ENCFF064PQH, Artery_Aorta, peaks, released, 
ENCFF078ILN, Stomach, peaks, released, 
ENCFF505XAF, Stomach, peaks, released, 
ENCFF009MSB, Small_Intestine_Terminal_Ileum, peaks, archived, 
ENCFF886RMF, Small_Intestine_Terminal_Ileum, peaks, released, 
ENCFF872GVM, Small_Intestine_Terminal_Ileum, peaks, released, 
ENCFF306YTZ, Stomach, peaks, released, 
ENCFF902NGI, Stomach, peaks, released, 
ENCFF077LXK, Kidney_Cortex, peaks, released, 
ENCFF926MNC, Kidney_Cortex, peaks, released, 
ENCFF841OVS, Nerve_Tibial, peaks, released, 
ENCFF942JAP, Nerve_Tibial, peaks, released, 
ENCFF567JBQ, Adrenal_Gland, peaks, archived, 
ENCFF866WDL, Adrenal_Gland, peaks, released, 
ENCFF299FYG, Adrenal_Gland, peaks, released, 
ENCFF534OBV, Kidney_Cortex, peaks, archived, 
ENCFF083CHU, Kidney_Cortex, peaks, released, 
ENCFF305IFM, Kidney_Cortex, peaks, released, 
ENCFF191ORN, Esophagus_Mucosa, peaks, archived, 
ENCFF384LTL, Esophagus_Mucosa, peaks, released, 
ENCFF874ZUX, Esophagus_Mucosa, peaks, released, 
ENCFF023WQW, Stomach, peaks, archived, 
ENCFF269ZPY, Stomach, peaks, released, 
ENCFF244GVD, Stomach, peaks, released, 
ENCFF717QUI, Brain, peaks, released, 
ENCFF040RYW, Brain, peaks, released, 
ENCFF808JQF, Brain, peaks, released, 
ENCFF626JFL, Brain, replicated peaks, released, 
ENCFF464BTO, Brain, peaks, released, 
ENCFF525LAH, Brain, peaks, released, 
ENCFF092LZS, Brain, peaks, released, 
ENCFF013EFU, Brain, replicated peaks, released, 
ENCFF359KDU, Adrenal_Gland, peaks, released, 
ENCFF952OLC, Adrenal_Gland, peaks, released, 
ENCFF275FLO, Muscle_Skeletal, peaks, archived, 
ENCFF149MIM, Muscle_Skeletal, peaks, released, 
ENCFF154ALD, Muscle_Skeletal, peaks, released, 
ENCFF386SAW, Brain_Substantia_nigra, peaks, released, 
ENCFF490LKC, Brain_Substantia_nigra, peaks, released, 
ENCFF280IMI, Brain_Caudate_basal_ganglia, peaks, released, 
ENCFF125KDZ, Brain_Caudate_basal_ganglia, peaks, released, 
ENCFF444ZYZ, Pancreas, peaks, archived, 
ENCFF657ITT, Pancreas, peaks, released, 
ENCFF483HLS, Pancreas, peaks, released, 
ENCFF893HRI, Stomach, peaks, archived, 
ENCFF316GRF, Stomach, peaks, released, 
ENCFF523GEY, Stomach, peaks, released, 
ENCFF318DAI, Heart_Left_Ventricle, peaks, released, 
ENCFF641BQS, Heart_Left_Ventricle, peaks, released, 
ENCFF232UTN, Adrenal_Gland, peaks, released, 
ENCFF278TQH, Adrenal_Gland, peaks, released, 
ENCFF395FWV, Artery_Aorta, peaks, archived, 
ENCFF248UTP, Artery_Aorta, peaks, released, 
ENCFF482MWT, Artery_Aorta, peaks, released, 
ENCFF413ODR, Nerve_Tibial, peaks, released, 
ENCFF786JIQ, Nerve_Tibial, peaks, released, 
ENCFF704PIW, Stomach, peaks, archived, 
ENCFF246BTE, Stomach, peaks, released, 
ENCFF682JNH, Stomach, peaks, released, 
ENCFF063JHE, Brain_Anterior_cingulate_cortex_BA24, peaks, released, 
ENCFF143RAN, Brain_Anterior_cingulate_cortex_BA24, peaks, released, 
ENCFF334VRB, Heart_Left_Ventricle, peaks, released, 
ENCFF357ZBG, Heart_Left_Ventricle, peaks, released, 
ENCFF603MPP, Spleen, peaks, archived, 
ENCFF811HDG, Spleen, peaks, released, 
ENCFF031BVJ, Spleen, peaks, released, 
ENCFF473CPN, Adrenal_Gland, peaks, released, 
ENCFF641WRD, Adrenal_Gland, peaks, released, 
ENCFF723GPQ, Brain, peaks, archived, 
ENCFF179MRT, Brain, peaks, released, 
ENCFF994AEY, Brain, peaks, released, 
ENCFF042XXW, Liver, peaks, released, 
ENCFF386QUB, Liver, peaks, released, 
ENCFF544RFG, Kidney_Cortex, peaks, archived, 
ENCFF677DYE, Kidney_Cortex, peaks, released, 
ENCFF761YWM, Kidney_Cortex, peaks, released, 
ENCFF057QAF, Brain, peaks, released, 
ENCFF428JPJ, Brain, peaks, released, 
ENCFF297ZIH, Brain, peaks, released, 
ENCFF354PJA, Brain, replicated peaks, released, 
ENCFF442WNS, Brain, peaks, released, 
ENCFF483PRQ, Brain, replicated peaks, released, 
ENCFF290TTE, Brain, peaks, released, 
ENCFF385DTB, Brain, peaks, released, 
ENCFF319TIY, Liver, peaks, released, 
ENCFF993BGD, Liver, peaks, released, 
ENCFF520DTC, Pancreas, peaks, archived, 
ENCFF778OMV, Pancreas, peaks, released, 
ENCFF128YJP, Pancreas, peaks, released, 
ENCFF828NIJ, Muscle_Skeletal, peaks, archived, 
ENCFF553MJZ, Muscle_Skeletal, peaks, released, 
ENCFF434KAT, Muscle_Skeletal, peaks, released, 
ENCFF229EKK, Muscle_Skeletal, peaks, archived, 
ENCFF642NGH, Muscle_Skeletal, peaks, released, 
ENCFF725LKT, Muscle_Skeletal, peaks, released, 
ENCFF859RGV, Muscle_Skeletal, peaks, archived, 
ENCFF145TCX, Muscle_Skeletal, peaks, released, 
ENCFF664FNV, Muscle_Skeletal, peaks, released, 
ENCFF712GAI, Brain_Anterior_cingulate_cortex_BA24, peaks, released, 
ENCFF568KHK, Brain_Anterior_cingulate_cortex_BA24, peaks, released, 
ENCFF462FJS, Stomach, peaks, archived, 
ENCFF921YYF, Stomach, peaks, released, 
ENCFF312YPL, Stomach, peaks, released, 
ENCFF180VDB, Pancreas, peaks, archived, 
ENCFF276BZT, Pancreas, peaks, released, 
ENCFF908YKO, Pancreas, peaks, released, 
ENCFF311MDW, Spleen, peaks, released, 
ENCFF820XWT, Spleen, peaks, released, 
ENCFF210JXY, Kidney_Cortex, peaks, released, 
ENCFF215RNN, Kidney_Cortex, peaks, released, 
ENCFF987XRT, Lung, peaks, archived, 
ENCFF999WYS, Lung, peaks, released, 
ENCFF784XKT, Lung, peaks, released, 
ENCFF587IQZ, Artery_Aorta, peaks, archived, 
ENCFF032FBN, Artery_Aorta, peaks, released, 
ENCFF874MXW, Artery_Aorta, peaks, released, 
ENCFF389QWU, Heart_Left_Ventricle, peaks, released, 
ENCFF834VJA, Heart_Left_Ventricle, peaks, released, 
ENCFF674CQP, Adrenal_Gland, peaks, released, 
ENCFF129RQB, Adrenal_Gland, peaks, released, 
ENCFF349LDH, Esophagus_Mucosa, peaks, released, 
ENCFF987DWO, Esophagus_Mucosa, peaks, released, 
ENCFF449FVK, Pancreas, peaks, archived, 
ENCFF048KTT, Pancreas, peaks, released, 
ENCFF683HSN, Pancreas, peaks, released, 
ENCFF216QJS, Thyroid, peaks, released, 
ENCFF842OUN, Thyroid, peaks, released, 
ENCFF854YRI, Stomach, peaks, released, 
ENCFF874ATB, Stomach, peaks, released, 
ENCFF790GTT, Pancreas, peaks, released, 
ENCFF569GJY, Pancreas, peaks, released, 
ENCFF651CZY, Artery_Aorta, peaks, released, 
ENCFF930ZZM, Artery_Aorta, peaks, released, 
ENCFF194ZVX, Artery_Aorta, peaks, released, 
ENCFF330QWZ, Artery_Aorta, peaks, released, 
ENCFF889LVN, Adrenal_Gland, peaks, released, 
ENCFF089RQD, Adrenal_Gland, peaks, released, 
ENCFF851FBQ, Muscle_Skeletal, peaks, released, 
ENCFF543EBD, Muscle_Skeletal, peaks, released, 
ENCFF104LAN, Heart_Left_Ventricle, peaks, archived, 
ENCFF443LGC, Heart_Left_Ventricle, peaks, released, 
ENCFF182DGP, Heart_Left_Ventricle, peaks, released, 
ENCFF331GPD, Kidney_Cortex, peaks, archived, 
ENCFF983CPK, Kidney_Cortex, peaks, released, 
ENCFF699UVK, Kidney_Cortex, peaks, released, 
ENCFF446VYW, Brain_Anterior_cingulate_cortex_BA24, peaks, released, 
ENCFF677UWW, Brain_Anterior_cingulate_cortex_BA24, peaks, released, 
ENCFF052CXJ, Small_Intestine_Terminal_Ileum, peaks, archived, 
ENCFF140ZVQ, Small_Intestine_Terminal_Ileum, peaks, released, 
ENCFF018HEJ, Small_Intestine_Terminal_Ileum, peaks, released, 
ENCFF059JSV, Pancreas, peaks, released, 
ENCFF919USH, Pancreas, peaks, released, 
ENCFF834HQI, Liver, peaks, released, 
ENCFF405DSD, Liver, peaks, released, 
ENCFF428KNR, Pancreas, peaks, released, 
ENCFF416CSY, Pancreas, peaks, released, 
ENCFF576SCQ, Pancreas, peaks, released, 
ENCFF381RIR, Pancreas, peaks, released, 
ENCFF931ZDN, Pancreas, peaks, released, 
ENCFF095OZB, Pancreas, peaks, released, 
ENCFF582BCS, Pancreas, replicated peaks, released, 
ENCFF140KYF, Pancreas, replicated peaks, released, 
ENCFF087VKB, Liver, peaks, released, 
ENCFF452IIZ, Liver, peaks, released, 
ENCFF075PIG, Lung, peaks, released, 
ENCFF299PFD, Lung, peaks, released, 
ENCFF572HGD, Kidney_Cortex, peaks, released, 
ENCFF776DHA, Kidney_Cortex, peaks, released, 
ENCFF360EQE, Brain_Caudate_basal_ganglia, peaks, released, 
ENCFF619VLL, Brain_Caudate_basal_ganglia, peaks, released, 
ENCFF127TYV, Stomach, peaks, archived, 
ENCFF724BWT, Stomach, peaks, released, 
ENCFF261RMW, Stomach, peaks, released, 
ENCFF213RZP, Kidney_Cortex, peaks, released, 
ENCFF355OKN, Kidney_Cortex, peaks, released, 
ENCFF467RBK, Pancreas, peaks, released, 
ENCFF335PQG, Pancreas, peaks, released, 
ENCFF688YZR, Muscle_Skeletal, peaks, released, 
ENCFF228PBS, Muscle_Skeletal, peaks, released, 
ENCFF945BWJ, Stomach, peaks, archived, 
ENCFF609EYA, Stomach, peaks, released, 
ENCFF871LPO, Stomach, peaks, released, 
ENCFF492ZZZ, Lung, peaks, released, 
ENCFF563BMF, Lung, peaks, released, 
ENCFF230EFB, Breast_Mammary_Tissue, peaks, released, 
ENCFF656JDM, Breast_Mammary_Tissue, peaks, released, 
ENCFF853LXH, Pancreas, peaks, archived, 
ENCFF373IXX, Pancreas, peaks, released, 
ENCFF015IWK, Pancreas, peaks, released, 
ENCFF804IPH, Heart_Left_Ventricle, peaks, released, 
ENCFF770YCO, Heart_Left_Ventricle, peaks, released, 
ENCFF787WXX, Stomach, peaks, archived, 
ENCFF080JDA, Stomach, peaks, released, 
ENCFF866VLS, Stomach, peaks, released, 
ENCFF483RPU, Brain_Substantia_nigra, peaks, released, 
ENCFF490OZS, Brain_Substantia_nigra, peaks, released, 
ENCFF610FFR, Kidney_Cortex, peaks, released, 
ENCFF940SOP, Kidney_Cortex, peaks, released, 
ENCFF858LUT, Liver, peaks, released, 
ENCFF219VVJ, Liver, peaks, released, 
ENCFF278OZP, Lung, peaks, released, 
ENCFF727EVR, Lung, peaks, released, 
ENCFF909SUH, Small_Intestine_Terminal_Ileum, peaks, archived, 
ENCFF194QOE, Small_Intestine_Terminal_Ileum, peaks, released, 
ENCFF670YJA, Small_Intestine_Terminal_Ileum, peaks, released, 
ENCFF810BVK, Liver, peaks, released, 
ENCFF936TGG, Liver, peaks, released, 
ENCFF835VMT, Heart_Left_Ventricle, peaks, archived, 
ENCFF487AFR, Heart_Left_Ventricle, peaks, released, 
ENCFF097XLK, Heart_Left_Ventricle, peaks, released, 
ENCFF042HUP, Brain_Caudate_basal_ganglia, peaks, released, 
ENCFF599RZX, Brain_Caudate_basal_ganglia, peaks, released, 
ENCFF694JHG, Stomach, peaks, released, 
ENCFF588LDH, Stomach, peaks, released, 
ENCFF588BVO, Adrenal_Gland, peaks, released, 
ENCFF785AXZ, Adrenal_Gland, peaks, released, 
ENCFF558LVA, Heart_Left_Ventricle, peaks, released, 
ENCFF557TXZ, Heart_Left_Ventricle, peaks, released, 
ENCFF238SZA, Muscle_Skeletal, peaks, archived, 
ENCFF938FNC, Muscle_Skeletal, peaks, released, 
ENCFF202BNJ, Muscle_Skeletal, peaks, released, 
ENCFF636XCG, Small_Intestine_Terminal_Ileum, peaks, archived, 
ENCFF141SSZ, Small_Intestine_Terminal_Ileum, peaks, released, 
ENCFF760EFC, Small_Intestine_Terminal_Ileum, peaks, released, 
ENCFF271EZH, Small_Intestine_Terminal_Ileum, peaks, released, 
ENCFF718JCK, Small_Intestine_Terminal_Ileum, peaks, released, 
ENCFF979IMF, Stomach, peaks, archived, 
ENCFF711QGD, Stomach, peaks, released, 
ENCFF780GEO, Stomach, peaks, released, 
ENCFF651BTC, Muscle_Skeletal, peaks, released, 
ENCFF494FSR, Muscle_Skeletal, peaks, released, 
ENCFF229MRW, Muscle_Skeletal, peaks, archived, 
ENCFF108FLL, Muscle_Skeletal, peaks, released, 
ENCFF378UOC, Muscle_Skeletal, peaks, released, 
ENCFF566CGC, Esophagus_Mucosa, peaks, released, 
ENCFF564HJJ, Esophagus_Mucosa, peaks, released, 
ENCFF765QKM, Heart_Left_Ventricle, peaks, released, 
ENCFF738ATB, Heart_Left_Ventricle, peaks, released, 
ENCFF265KAK, Brain, peaks, archived, 
ENCFF553YAI, Brain, peaks, released, 
ENCFF423PNC, Brain, peaks, released, 
ENCFF539DCW, Muscle_Skeletal, peaks, released, 
ENCFF301BPX, Muscle_Skeletal, peaks, released, 
ENCFF806PKB, Nerve_Tibial, peaks, released, 
ENCFF300PNX, Nerve_Tibial, peaks, released, 
ENCFF828DIH, Stomach, peaks, released, 
ENCFF794DRQ, Stomach, peaks, released, 
ENCFF112ZCC, Kidney_Cortex, peaks, released, 
ENCFF588QMC, Kidney_Cortex, peaks, released, 
ENCFF503SNH, Pancreas, peaks, released, 
ENCFF922URN, Pancreas, peaks, released, 
ENCFF247ETO, Adrenal_Gland, peaks, released, 
ENCFF743RXB, Adrenal_Gland, peaks, released, 
ENCFF005YIK, Liver, peaks, released, 
ENCFF523MYI, Liver, peaks, released, 
ENCFF140ZPJ, Brain_Anterior_cingulate_cortex_BA24, peaks, archived, 
ENCFF836LWT, Brain_Anterior_cingulate_cortex_BA24, peaks, released, 
ENCFF302MAC, Brain_Anterior_cingulate_cortex_BA24, peaks, released, 
ENCFF391EFJ, Heart_Left_Ventricle, peaks, released, 
ENCFF242WBE, Heart_Left_Ventricle, peaks, released, 
ENCFF862HXB, Thyroid, peaks, released, 
ENCFF190YOR, Thyroid, peaks, released, 
ENCFF046YQY, Thyroid, peaks, released, 
ENCFF032RDG, Thyroid, replicated peaks, released, 
ENCFF446EQI, Thyroid, peaks, released, 
ENCFF980AAU, Thyroid, peaks, released, 
ENCFF346ICP, Thyroid, peaks, released, 
ENCFF120SGY, Thyroid, replicated peaks, released, 
ENCFF408BXF, Small_Intestine_Terminal_Ileum, peaks, released, 
ENCFF499USX, Small_Intestine_Terminal_Ileum, peaks, released, 
ENCFF172HTD, Artery_Aorta, peaks, released, 
ENCFF283OWE, Artery_Aorta, peaks, released, 
ENCFF451KEF, Spleen, peaks, released, 
ENCFF402FPD, Spleen, peaks, released, 
ENCFF647OAW, Brain_Caudate_basal_ganglia, peaks, released, 
ENCFF620FBN, Brain_Caudate_basal_ganglia, peaks, released, 
ENCFF202AYE, Prostate, peaks, released, 
ENCFF317HVI, Prostate, peaks, released, 
ENCFF571RVN, Adrenal_Gland, peaks, released, 
ENCFF020GPC, Adrenal_Gland, peaks, released, 
ENCFF695XXD, Pancreas, peaks, released, 
ENCFF736JBP, Pancreas, peaks, released, 
ENCFF295KET, Heart_Left_Ventricle, peaks, released, 
ENCFF334IRW, Heart_Left_Ventricle, peaks, released, 
ENCFF604MEV, Stomach, peaks, archived, 
ENCFF888URK, Stomach, peaks, released, 
ENCFF659ENO, Stomach, peaks, released, 
ENCFF247BRY, Lung, peaks, released, 
ENCFF899GZM, Lung, peaks, released, 
ENCFF301SIL, Heart_Left_Ventricle, peaks, released, 
ENCFF283CXG, Heart_Left_Ventricle, peaks, released, 
ENCFF839LTP, Thyroid, peaks, released, 
ENCFF712EKH, Thyroid, peaks, released, 
ENCFF465VTK, Thyroid, peaks, released, 
ENCFF385EOP, Thyroid, replicated peaks, released, 
ENCFF809VEC, Thyroid, peaks, released, 
ENCFF444WRR, Thyroid, peaks, released, 
ENCFF543DSZ, Thyroid, peaks, released, 
ENCFF487XSW, Thyroid, replicated peaks, released, 
ENCFF484JML, Heart_Left_Ventricle, peaks, released, 
ENCFF849SZF, Heart_Left_Ventricle, peaks, released, 
ENCFF874INE, Lung, peaks, released, 
ENCFF915LTL, Lung, peaks, released, 
ENCFF190SRZ, Muscle_Skeletal, peaks, released, 
ENCFF461IZF, Muscle_Skeletal, peaks, released, 
ENCFF006DMO, Pancreas, peaks, released, 
ENCFF981ZGN, Pancreas, peaks, released, 
ENCFF300ZGH, Pancreas, peaks, released, extremely low read depth
ENCFF175QZY, Pancreas, stable peaks, released, extremely low read depth
ENCFF348BCT, Pancreas, peaks, released, extremely low read depth
ENCFF549AXA, Pancreas, stable peaks, released, extremely low read depth
ENCFF312SMG, Small_Intestine_Terminal_Ileum, peaks, released, 
ENCFF928EDV, Small_Intestine_Terminal_Ileum, peaks, released, 
ENCFF371BYB, Kidney_Cortex, peaks, released, 
ENCFF630EAF, Kidney_Cortex, peaks, released, 
ENCFF992ZXX, Spleen, peaks, released, 
ENCFF143IFH, Spleen, peaks, released, 
ENCFF280STO, Heart_Left_Ventricle, peaks, archived, 
ENCFF810OSX, Heart_Left_Ventricle, peaks, released, 
ENCFF386LUS, Heart_Left_Ventricle, peaks, released, 
ENCFF169TBE, Lung, peaks, released, 
ENCFF806TED, Lung, peaks, released, 
ENCFF010OSZ, Liver, peaks, released, 
ENCFF319OQP, Liver, peaks, released, 
ENCFF814AOZ, Liver, peaks, released, 
ENCFF528MPB, Liver, peaks, released, 
ENCFF006UTN, Lung, peaks, released, 
ENCFF609HXU, Lung, peaks, released, 
ENCFF142JXZ, Heart_Left_Ventricle, peaks, released, 
ENCFF720SXQ, Heart_Left_Ventricle, peaks, released, 
ENCFF156XOA, Lung, peaks, released, 
ENCFF440WLT, Lung, peaks, released, 
ENCFF516VBB, Esophagus_Mucosa, peaks, released, 
ENCFF405KLK, Esophagus_Mucosa, peaks, released, 
ENCFF636HMG, Pancreas, peaks, released, 
ENCFF513HUY, Pancreas, peaks, released, 
ENCFF564BKG, Pancreas, peaks, released, 
ENCFF962ZGV, Pancreas, peaks, released, 
ENCFF557GOY, Pancreas, peaks, released, 
ENCFF200NUH, Pancreas, peaks, released, 
ENCFF880VSE, Pancreas, replicated peaks, released, 
ENCFF190JXB, Pancreas, replicated peaks, released, 
ENCFF476YIX, Thyroid, peaks, released, 
ENCFF884UCG, Thyroid, peaks, released, 
ENCFF532MFQ, Thyroid, peaks, released, 
ENCFF749ZAL, Thyroid, replicated peaks, released, 
ENCFF982PUN, Thyroid, peaks, released, 
ENCFF641INC, Thyroid, peaks, released, 
ENCFF810NFV, Thyroid, peaks, released, 
ENCFF003JXM, Thyroid, replicated peaks, released, 
ENCFF461OXZ, Artery_Tibial, peaks, released, 
ENCFF664CUV, Artery_Tibial, peaks, released, 
ENCFF023TGS, Muscle_Skeletal, peaks, released, 
ENCFF437BYO, Muscle_Skeletal, peaks, released, 
ENCFF954LZP, Adrenal_Gland, peaks, archived, 
ENCFF780SFI, Adrenal_Gland, peaks, released, 
ENCFF455KUP, Adrenal_Gland, peaks, released, 
ENCFF412XYK, Brain_Anterior_cingulate_cortex_BA24, peaks, released, 
ENCFF423ZJK, Brain_Anterior_cingulate_cortex_BA24, peaks, released, 
ENCFF728AFS, Kidney_Cortex, peaks, archived, 
ENCFF912NUY, Kidney_Cortex, peaks, released, 
ENCFF389WJO, Kidney_Cortex, peaks, released, 
ENCFF232QQX, Stomach, peaks, released, 
ENCFF615ZGZ, Stomach, peaks, released, 
ENCFF162DOY, Esophagus_Mucosa, peaks, released, 
ENCFF266EEQ, Esophagus_Mucosa, peaks, released, 
ENCFF967ECB, Spleen, peaks, released, 
ENCFF384SQM, Spleen, peaks, released, 
ENCFF862NUV, Stomach, peaks, archived, 
ENCFF798XXR, Stomach, peaks, released, 
ENCFF280FVP, Stomach, peaks, released, 
ENCFF750KVS, Stomach, peaks, archived, 
ENCFF692JXF, Stomach, peaks, released, 
ENCFF439MDL, Stomach, peaks, released, 
ENCFF727KGK, Kidney_Cortex, peaks, released, 
ENCFF483YSP, Kidney_Cortex, peaks, released, 
ENCFF775QHS, Brain_Caudate_basal_ganglia, peaks, released, 
ENCFF716WSI, Brain_Caudate_basal_ganglia, peaks, released, 
ENCFF570HUS, Heart_Left_Ventricle, peaks, released, 
ENCFF608BUR, Heart_Left_Ventricle, peaks, released, 
ENCFF955NGL, Liver, peaks, released, 
ENCFF333LZW, Liver, peaks, released, 
ENCFF056RST, Small_Intestine_Terminal_Ileum, peaks, archived, 
ENCFF065HLC, Small_Intestine_Terminal_Ileum, peaks, released, 
ENCFF955LKV, Small_Intestine_Terminal_Ileum, peaks, released, 
ENCFF275NCK, Stomach, peaks, released, 
ENCFF963HAX, Stomach, peaks, released, 
ENCFF365JFU, Lung, peaks, released, 
ENCFF193YJE, Lung, peaks, released, 
ENCFF658RXM, Pancreas, peaks, released, 
ENCFF383CZM, Pancreas, peaks, released, 
ENCFF451NMR, Adrenal_Gland, peaks, released, 
ENCFF980TNC, Adrenal_Gland, peaks, released, 
ENCFF115KYR, Adrenal_Gland, peaks, released, 
ENCFF812UKC, Adrenal_Gland, replicated peaks, released, 
ENCFF904PXI, Adrenal_Gland, peaks, released, 
ENCFF010MDK, Adrenal_Gland, peaks, released, 
ENCFF174BNU, Adrenal_Gland, peaks, released, 
ENCFF985YQH, Adrenal_Gland, replicated peaks, released, 
ENCFF221QZP, Lung, peaks, released, 
ENCFF231OGB, Lung, peaks, released, 
ENCFF070LMS, Pancreas, peaks, archived, 
ENCFF315OVM, Pancreas, peaks, released, 
ENCFF011WKC, Pancreas, peaks, released, 
ENCFF803MVG, Muscle_Skeletal, peaks, archived, 
ENCFF240OXO, Muscle_Skeletal, peaks, released, 
ENCFF270GEQ, Muscle_Skeletal, peaks, released, 
ENCFF714DPO, Stomach, peaks, archived, 
ENCFF578ATJ, Stomach, peaks, released, 
ENCFF650BWK, Stomach, peaks, released, 
ENCFF248XTP, Esophagus_Mucosa, peaks, released, 
ENCFF962ZIZ, Esophagus_Mucosa, peaks, released, 
ENCFF308FTF, Heart_Left_Ventricle, peaks, released, 
ENCFF802JFV, Heart_Left_Ventricle, peaks, released, 
ENCFF270BHR, Liver, peaks, released, 
ENCFF606SAC, Liver, peaks, released, 
ENCFF327LZT, Pancreas, peaks, released, 
ENCFF655YSA, Pancreas, peaks, released, 
ENCFF190VFI, Uterus, peaks, released, 
ENCFF930YIB, Uterus, peaks, released, 
ENCFF499IRL, Uterus, peaks, released, 
ENCFF756EXW, Uterus, peaks, released, 
ENCFF470VUM, Liver, peaks, released, 
ENCFF673JGO, Liver, peaks, released, 
ENCFF779MAU, Breast_Mammary_Tissue, peaks, released, 
ENCFF549SMQ, Breast_Mammary_Tissue, peaks, released, 
ENCFF251VVT, Breast_Mammary_Tissue, peaks, released, 
ENCFF369QNB, Breast_Mammary_Tissue, replicated peaks, released, 
ENCFF744CHB, Breast_Mammary_Tissue, peaks, released, 
ENCFF663KGP, Breast_Mammary_Tissue, peaks, released, 
ENCFF725YRX, Breast_Mammary_Tissue, peaks, released, 
ENCFF065TIH, Breast_Mammary_Tissue, replicated peaks, released, 
ENCFF012SGL, Stomach, peaks, released, 
ENCFF566DFQ, Stomach, peaks, released, 
ENCFF142ESC, Stomach, peaks, archived, 
ENCFF612IVQ, Stomach, peaks, released, 
ENCFF831WAR, Stomach, peaks, released, 
ENCFF102NFC, Liver, peaks, released, 
ENCFF648FOP, Liver, peaks, released, 
ENCFF592PZI, Liver, peaks, released, 
ENCFF320BLG, Liver, peaks, released, 
ENCFF409GAV, Brain_Anterior_cingulate_cortex_BA24, peaks, archived, 
ENCFF359FMD, Brain_Anterior_cingulate_cortex_BA24, peaks, released, 
ENCFF952ICD, Brain_Anterior_cingulate_cortex_BA24, peaks, released, 
ENCFF644KJL, Pancreas, peaks, released, 
ENCFF090YXC, Pancreas, peaks, released, 
ENCFF304FLQ, Prostate, peaks, released, 
ENCFF324DMA, Prostate, peaks, released, 
ENCFF661QTR, Lung, peaks, released, 
ENCFF752URW, Lung, peaks, released, 
ENCFF102WOD, Lung, peaks, released, 
ENCFF571MDI, Lung, peaks, released, 
ENCFF797GYF, Lung, peaks, released, 
ENCFF899GXZ, Lung, peaks, released, 
ENCFF178VJL, Lung, peaks, archived, 
ENCFF935MFX, Lung, peaks, released, 
ENCFF890ESC, Lung, peaks, released, 
ENCFF571JMP, Heart_Atrial_Appendage, peaks, archived, 
ENCFF800GOE, Heart_Atrial_Appendage, peaks, released, 
ENCFF240JXR, Heart_Atrial_Appendage, peaks, released, 
ENCFF951UQG, Esophagus_Mucosa, peaks, released, 
ENCFF762BNG, Esophagus_Mucosa, peaks, released, 
ENCFF039UCO, Stomach, peaks, released, 
ENCFF333LQF, Stomach, peaks, released, 
ENCFF047RVS, Lung, peaks, released, 
ENCFF514WYD, Lung, peaks, released, 
ENCFF850WDX, Small_Intestine_Terminal_Ileum, peaks, released, 
ENCFF410KVU, Small_Intestine_Terminal_Ileum, peaks, released, 
ENCFF934OQX, Stomach, peaks, released, 
ENCFF734CKG, Stomach, peaks, released, 
ENCFF056LGK, Uterus, peaks, released, 
ENCFF862BVI, Uterus, peaks, released, 
ENCFF784YPO, Esophagus_Gastroesophageal_Junction, peaks, released, 
ENCFF041UZI, Esophagus_Gastroesophageal_Junction, peaks, released, 
ENCFF056KRL, Esophagus_Gastroesophageal_Junction, peaks, released, 
ENCFF493FXM, Esophagus_Gastroesophageal_Junction, peaks, released, 
ENCFF855JEY, Esophagus_Gastroesophageal_Junction, peaks, released, 
ENCFF927EDL, Esophagus_Gastroesophageal_Junction, peaks, released, 
ENCFF874DSY, Artery_Coronary, peaks, released, 
ENCFF416XTF, Artery_Coronary, peaks, released, 
ENCFF042KAL, Uterus, peaks, released, 
ENCFF766EIY, Uterus, peaks, released, 
ENCFF983JBZ, Nerve_Tibial, peaks, released, 
ENCFF059ZDH, Nerve_Tibial, peaks, released, 
ENCFF850FPB, Muscle_Skeletal, peaks, released, 
ENCFF378NJH, Muscle_Skeletal, peaks, released, 
ENCFF049XJW, Liver, peaks, released, 
ENCFF580JYS, Liver, peaks, released, 
ENCFF201HNB, Brain, peaks, released, 
ENCFF798WVD, Brain, peaks, released, 
