"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"
-0.253704719312767	-0.132522937267509	0.119918064885508	-0.0502800926941829	0.0301288735838618	-0.0276457063944715	0.0108010089606253	0.145588768756621	-0.0821059441578019	0.164307140657807	-0.267302296197211	0.142595738035496	-0.331787035347602	0.138753751982973	-0.293940250013446	0.0920706620068784	-0.250719887079761	0.0191965578239427	-0.0598313134995839	0.0146021771946305	0.0408164647109664	0.0527215007682034	0.0601783704376708
-0.201128660461632	-0.063804614906536	0.0616036625854019	-0.0939288427787376	0.0139278635887236	-0.0134840923511007	0.00785461564795369	0.0133499930748616	-0.0190919996293315	0.106692693894421	-0.19503451947841	0.0551055598949115	-0.33490616692155	0.0974136095241902	-0.185465917205063	0.11167115354602	-0.113870071557358	-0.0760779841491822	0.00420213001064264	0.0292792731677975	0.0243087443505781	-0.00804478165630691	-0.0383339709253883
-0.0971588487816907	0.0660537953428439	-0.0234293113844844	-0.0405716256961344	-0.0390325926136703	0.0381519875428308	0.029363929865144	-0.144045127145421	0.090769832670686	0.0509775196426845	-0.0815198724870384	0.101602324420368	-0.0190328315092043	-0.0110929407346869	0.0494947499641596	0.00618066318616535	-0.0299230464714535	-0.448957881621529	-0.00076143679875005	-0.668231888848826	-0.47209589049779	-0.0537357243259298	0.175645022710046
-0.191520206782818	-0.038702854978867	0.182679023426828	-0.0631159914933236	0.0176975607654534	-0.0107090715032603	0.105213802970714	0.10916337163995	0.175145252427144	-0.0408632681657672	0.331766671431358	0.256104346844807	0.0364058370657061	0.179181213767872	0.172973660115131	0.00368566914153914	0.0854643429175049	0.0122002614131293	-0.00556977049829785	-0.058297683367666	0.0210192047031943	0.0740641847158201	-0.0897159731151057
-0.0973729891777946	0.0251706078542664	0.0714424497285985	-0.0537557228688081	-0.00558486178980037	-0.00536469170725906	0.0446478268807923	0.0221062983515024	0.156874897455093	0.0170696869730688	0.0581514395628796	0.155328624566129	-0.0537249635391256	0.0862421308820145	0.0887723119089513	-0.106954013629664	-0.0278700383367832	0.0100665856062107	0.0192800438546871	0.0523931925354612	-0.0120196120106675	-0.0491566907856571	-0.0452139695934133
-0.250251073902298	-0.0872563431676431	0.281084997398633	-0.0321974589310266	0.0160003322656644	-0.0214878158327034	0.0833354112792366	0.213850408665423	0.181476749528536	-0.03573426907936	0.398891766105649	0.281509094308811	0.123218375388916	0.217460356832259	0.0611785901223115	-0.0129796506932756	-0.0633245895251119	0.106974510898561	-0.0178521454412534	-0.0389518533069369	-0.005375656249948	0.0364216651178876	0.0683265918995646
-0.0260001401110144	0.21931252484399	-0.0289838273240563	0.0100045203989357	-0.0394779655295644	-0.0339764098889493	0.0249832133813347	0.0120151185887096	0.0437530642801233	0.137355440941841	0.0158978076023418	0.00607788704109029	-0.00311511915488752	0.00181560387904672	-0.0165494882354741	-0.0456059329616154	-0.014573267573572	0.0283706087416128	0.0200931353932248	0.0465426508516324	-0.0343133415916105	-0.0675269580539202	0.00222853960331871
-0.0396798208494922	0.241565101709144	-0.0166540319093896	0.0273681821131093	-0.0454779118019594	-0.0466940587035923	0.0241929446909544	0.0292841266313775	0.00317724456548461	0.117971716136492	0.0437641263461145	-0.0133206637354445	-0.00197304597209099	0.000394031164113572	-0.0470771064195455	0.0149596002141211	-0.0126121265749819	-0.00194643594023086	-0.0184935706262967	-0.0255563166334293	0.0273746003775406	0.0184210930590228	0.0513540129121611
-0.0725395713854767	0.260303942609035	-0.00503824762583952	0.0391275580732606	-0.0224402144661508	-0.052966264182296	0.0255584651067505	0.055725973063301	-0.046110414702368	0.168474503774615	0.0740842091641293	-0.081021771177333	0.0281453486708228	0.0116567559442641	-0.0586536270703197	0.0856224167564409	0.016198477342212	0.0361140430590966	-0.00533071524916964	-0.0110290639341492	0.00315827639019674	0.0163461635365506	-0.0886720189027198
-0.0716807675305748	0.264744187664192	-0.0284759462701989	0.0784308537559458	0.0984769507262267	-0.0873241669742934	0.0137095358580903	0.0874311830930607	-0.169926067978784	-0.516707160944813	-0.07383825325058	0.113094682090333	-0.086136794427297	0.0376318090936858	0.00684014905838136	0.00715184274761033	-0.043631000255318	0.0221808223915811	0.0577029465469792	0.0111038362237674	-0.0552804019946853	-0.0566112257850663	0.016048064474405
-0.0921797889351444	0.275326356154715	-0.0179478351245034	0.0950920343387081	0.132193604377204	-0.0947561581574635	0.018335564773513	0.106580598955042	-0.214668662726354	-0.579466446000814	-0.0841795977137165	0.0940581883957816	-0.0864637944580127	0.0447993209972362	0.0263601328249331	0.0346660950140463	-0.0282155638011162	0.0243102984711093	0.0560465925573397	-0.0078549412968941	-0.0419587452946223	-0.0382882958035314	0.0107507148682387
-0.0810871482384254	0.278935946270989	0.00282992883104182	0.0582773011355074	-0.0123593048087325	-0.0671165535947401	0.0268955243428629	0.0721624961534208	-0.0786482592552375	0.0938786909484954	0.0893561008350436	-0.0834426644564139	0.0240010657925183	0.0177400606128237	-0.0827935368333063	0.120120337995452	0.0354932388430127	-0.00438547559504499	-0.0750725431415945	-0.116518388533126	0.108046410158661	0.14436378661713	0.0643745234044281
-0.0572452566423434	0.26605028886262	-0.00857792796743958	0.0403387939876906	-0.0461078516844146	-0.0588192584911899	0.0305794310230384	0.0526619302536981	-0.0437346079699672	0.0989288607669376	0.0749113610080959	-0.0472952769514116	0.00635850644167878	0.0110313591826527	-0.0774285015889	0.0803209757141689	0.009868861177302	0.00582422745452482	-0.0461857075502497	-0.0858356991670093	0.0663464579244873	0.09346228337276	0.0801590766950027
-0.0481411616020942	0.229383591136387	-0.0233477406892061	0.0188843764159075	-0.0253065169488328	-0.0454663936082157	0.0212874850815882	0.0350836960111969	0.00933616507860153	0.138236633894264	0.0190195978837019	-0.0320312433599361	-0.00147446049779679	0.006916969871453	-0.017408526125701	-0.00282691794249847	0.00295836877846124	0.0416506614395614	0.0240652411766661	0.0353764716033265	-0.051823989052687	-0.0764037097194869	-0.0423918601720662
-0.0497951588635592	0.227267678880646	-0.0179686596322172	0.0170470517755323	-0.0227113520913566	-0.0339201759304218	0.0252428911278718	0.0203394544813209	0.00488633886089755	0.110512152719971	0.0268156586487571	-0.0162609627212346	-0.0023523882357167	0.00557743716646217	-0.0122707607303681	-0.0133828300307942	0.018621098007888	-0.0434265886149211	0.00434477370937942	0.0290733374638424	-0.0287801833986758	-0.0254356556927465	0.0179484599319875
-0.0677952532257764	0.262657072950635	-0.00633553992120304	0.0434832700944332	-0.0234215516259467	-0.0459653552198427	0.0313159593179264	0.0587910364345486	-0.0432857748907189	0.154182470530156	0.0697553614301853	-0.063466435554844	0.0283236151464044	0.0104722579795411	-0.0594397167701993	0.0809727374514184	0.0169795747427734	0.00705807978946419	-0.0413987981214094	0.00375503212629627	0.033028680850045	0.0614004841877014	-0.050897362559949
-0.0619714959085944	0.247667504298057	-0.00975103842820123	0.0309873653361479	-0.0270003111198391	-0.0534941324389586	0.0195097820123737	0.0530656916428051	-0.0195815207818257	0.168232437217386	0.0515343227487681	-0.0633655351093114	0.0207928601651736	0.0128180118217009	-0.0435703621332753	0.0541289982080241	0.00175224721776582	0.0650086985647442	0.0108684528644866	0.00937109740623614	-0.0119477383692744	-0.0157091004305713	-0.0984086893189497
-0.0342688769439091	0.188736732965859	-0.0286548677170048	-0.0130836833123005	-0.0192117220023515	-0.0347048564731128	0.0193177178679283	0.0218377760199787	0.0529223418500607	0.130564561774874	-0.0385975272442646	0.027266177152024	0.0113145959735005	0.0199867604736894	0.0392548724794565	-0.111331320975017	-0.00901163567604198	0.0801448366238143	0.0911844574358908	0.118544967566653	-0.154041458710836	-0.220012131696262	-0.0507072483471114
-0.023756646002873	0.198243631528222	-0.0272856900995412	-0.00529846713406938	-0.0413935672444597	-0.0341836430760762	0.015373461520577	0.00234252029006946	0.0614003651567422	0.132601034726978	-0.0173003932553663	0.0205777251129851	-0.0149124046686584	0.0110854014659679	0.0116254689402157	-0.0859313242047549	-0.0244981186380076	0.0395535638377387	0.0621016847849171	0.0749259805799247	-0.106534796665709	-0.136028394576064	-0.0285367523527987
-0.175690937163719	-0.0461276072934171	0.0252329718462365	-0.00101476634910388	0.0497845821623004	-0.0020541340474428	0.00446911302783873	0.0102426140119977	0.00475797102547568	0.0912448556150454	-0.193264465741799	0.109211397950364	-0.187792028354459	0.0719241009736185	-0.156300138270354	0.00412034186896113	-0.137595147640421	-0.0586412691233224	-0.0419485913720669	0.124812026388096	0.0211701029798208	0.0771171709045982	0.016362205644403
-0.20415856311719	-0.0778378382466139	0.0299724979488462	-0.0997890894548653	-0.585691839469128	0.095374843319271	0.623423573092897	-0.140872322884393	-0.316571643420845	-0.0697319957334971	-0.0256540742658215	0.0145266018845369	0.046096326355312	-0.145269527683796	0.0308579485681698	-0.0327319326668172	0.0264677820875644	-0.0112732563135849	0.0239032380368208	0.0612570778820457	-0.00862077153284727	0.00838926409591537	-0.110406355686442
-0.029282224538766	0.0808583206481422	-0.128901725643201	-0.0982586943006809	-0.117592849716816	0.0223068744762295	0.0662688824718643	-0.0972779371833788	0.10403500043881	-0.0325024464292137	-0.0777880960372255	0.0780965666986165	-0.0361354911217818	0.0207088635880986	0.0194891157561019	-0.239956641195347	0.0472379541267357	0.272614902763675	-0.312201664890225	-0.0899396523966928	0.276563614464228	-0.158319519686133	0.693779257341158
-0.15459914926739	0.020579798401053	0.102826543406147	-0.0194876645817343	0.0268924588240356	-0.000927404194301484	0.0131211438548742	0.0060624407343909	0.195252273937441	-0.110298337152113	0.0145956002891557	-0.173470709828473	0.0481710731371173	-0.228044678581992	-0.159141162343882	-0.112170091994593	-0.00102756321255402	0.00485649144169335	0.0246437361177469	0.0534622289598978	-0.105285693865205	0.062087402839759	-0.0306746641161649
-0.167044647596138	-0.0166100527069223	-0.0339033010856961	-0.0213614470080795	0.0327578779245921	0.0151874510462956	0.0224813341317684	-0.119152501156398	0.180454869532813	-0.099295435793873	-0.0515568909327632	-0.175019449088463	0.0418497135424291	-0.078805121221515	-0.152756695155179	-0.00590363044564395	0.0880415479934009	0.322540514679836	0.0398486950881231	-0.0178191460461602	-0.331403589900298	0.50172924095487	0.0689347468928284
-0.169142932183475	0.00250282424389097	0.138612871049664	-0.0124722701108332	0.0316614428502229	-0.00510631197498871	-0.00272873139881776	0.0335477525215162	0.194732172169863	-0.0977133291292745	0.0364777277761243	-0.183378822654106	0.0125573782909678	-0.226973528932986	-0.136907025268593	-0.0645700055260261	-0.024728164023728	-0.117982106760459	0.0133001266672072	0.00919650752423254	0.119638610333994	-0.193997693884304	0.000415082425125046
-0.199470286022207	-0.1212771286415	-0.319893800458624	0.216715428776054	-0.144583348116933	-0.0297074652183905	0.0472371409693359	-0.116236862730086	0.148900317129428	-0.124134064852031	0.132405124009787	-0.514114693524015	-0.0968595509815656	0.59815505587692	0.0952103105056215	-0.00504184964358219	-0.12632456268974	-0.107183671036431	-0.0264857529064273	0.00837897130908527	0.0368868402134367	-0.0705955333409844	-0.0410003966204617
-0.228409688871273	-0.0323744713091668	0.197556681895197	-0.0116802435375555	0.0250549309290099	-0.00366387586353157	-0.00589981962191728	0.0585595674536519	0.210978704039399	-0.14548429869736	0.0876595819424888	-0.329496102565161	0.0371657033273905	-0.32074278947226	-0.235217329666588	0.000558132707060027	-0.00780419306168516	-0.133409253388006	0.0280836602290721	-0.0542746889696537	0.208261159842713	-0.271113540077979	0.0300831222669221
-0.156093828096348	0.0422835062263976	0.118694300900324	-0.0451032290851014	-0.103832794267447	0.0133942775997694	-0.188521365547661	-0.0792449912734762	0.0361293276644724	0.0139975976086921	0.0242816889468433	-0.0819863082088186	-0.270541165778767	-0.201022159404673	0.49077926430632	0.20144364661668	-0.0733339209288895	0.0372078002255415	-0.0336955544655081	0.0626169345286168	-0.00205136328505478	0.032138285512734	0.0508877008289988
-0.134981545372251	0.063401506433306	0.0950295630549854	-0.0523791999233824	-0.153079933729226	0.0106461559514648	-0.256555907618557	-0.109185443893551	0.0272464159620411	0.00930356707317805	-0.00541109929302005	-0.0829929615621832	-0.275557097943228	-0.190232849881382	0.422744867823964	0.171044558382606	-0.0876130912870812	0.116071160446283	-0.0128486500559057	0.0158389849650262	-0.00253501837545614	0.00198296556159122	-0.0145283797908813
-0.00997712348913843	0.103999687791551	-0.0637625166473498	-0.0269502956638096	-0.0122310018745388	0.00949740899960176	0.0150849007204562	-0.120957107185544	0.136557235292751	0.036605274444359	-0.0655003396043115	0.121289170630311	-0.0336745802235443	-0.00529257275940616	0.0564111032560395	-0.151192566643761	-0.0180167952947432	0.00161004105339667	0.0966283262720488	0.0688265481232487	-0.0142362595264396	-0.0451609775737646	0.00875286236657918
-0.0503951041706426	0.0755536535015786	-0.0977000706196706	-0.0539723987371723	-0.0356743928015072	0.0236153136505383	-0.00978746759534396	-0.190689697295124	0.156992468433566	0.0125073692940907	-0.132203893652314	0.148003542797971	0.0111739434146573	0.0408286446447462	0.0193062456509323	-0.0151599481217369	-0.0429179641874654	0.0678061265341864	0.692291220846208	-0.287274503194982	0.474761354205894	0.0767988144332059	-0.0859256532344208
-0.206003326988463	-0.0666939772511707	-0.0687337972997937	-0.152008489833352	0.107829551081353	-0.00586254767846875	0.00237884734458976	-0.048481479612865	-0.0318904148670607	0.0510953504862367	-0.0275201615098663	0.0210172293802934	-0.20044469390348	0.128121170027698	-0.046020554886455	0.225617465051455	0.80798988411036	-0.0586700254281318	0.193514523937197	0.175107753240851	-0.102473754871761	-0.241287756826192	0.126510487346152
-0.0590365785476547	0.0434362055038077	-0.101197512388386	0.0144419307705914	-0.0143275122393299	0.00139895834744856	0.00884849300148431	-0.127912807241027	0.12419155809659	0.0176773144112147	-0.0682227722198602	0.0730556252735616	-0.0127439665489523	0.0584857227225506	0.0317777440531622	-0.112975235745418	-0.0542538237264365	-0.0264558942551774	0.0436847834169932	0.182304074436554	-0.0716941682728921	0.0251085808769319	0.0571835146855149
-0.184493139006586	0.0246750142330874	0.175266270811746	-0.0184241255703004	-0.461451092273985	-0.00897856594099328	-0.658137803639983	-0.117157444707975	-0.196873461257447	-0.0674443862061852	-0.0446823089130787	0.0906032781665088	0.2410328099808	0.162545772680024	-0.193213204699708	-0.207605065708625	0.105398253768634	-0.038237266530956	-0.0276008302491816	0.0190120007919112	-0.0115964078113087	0.0042127912724514	-0.065546877028171
-0.2767075081254	-0.0656225848622419	0.201486488975525	0.0494953874668782	0.225348258748116	-0.0271542612253768	0.0751803432637777	0.301503517581452	-0.16536423862053	0.160768408288211	-0.496215006433397	-0.228522172289524	0.392451676702493	0.107913768804942	0.390238724581184	-0.197117287176573	0.0466929434753674	0.0373590192216081	0.089995505009006	-0.0398234993067408	0.00558062257509374	0.00679533976914666	0.0868452632672414
-0.0701365360547264	0.0800557476658068	0.00893348904609152	-0.0059047787247854	0.0525140258820541	0.0205115970446901	0.043389258873473	-0.0403678097106282	0.114888222588845	-0.00271274477513004	-0.0968476648925628	0.127834770430207	-0.00859088838642709	-0.04587837748992	0.0778507485109047	-0.218728138703164	-0.0502550421670827	-0.183444859877599	-0.0901101951195709	0.15664781124503	-0.100750001389411	-0.108507207211395	-0.16257407795596
-0.129291872577868	0.0273768178077971	-0.0913796674269359	0.0148316309598968	0.0698665758870092	0.0547768847966969	0.0181124189770182	-0.308696545693583	0.149769671358505	-0.0372363316339806	-0.196349551585621	0.202552676591369	0.481231972232079	0.0430517496474648	-0.0294395968009733	0.577631197813495	-0.153844224231503	0.0438651243660452	-0.187963200361356	0.121465778566097	0.0313429286170203	-0.231941593755421	-0.0456327694580295
-0.106125986238899	0.132643681711457	-0.0325324116340386	0.0196859298300242	0.112287304371279	0.0261190653229107	0.0193848044177072	-0.133823139399238	-0.00918516756724901	-0.0173846734677011	-0.00627552962319702	0.0719721582419288	0.0505242267973547	-0.0412314955808747	0.106088866145659	-0.0281122585757202	0.167550307410528	-0.556964035424859	-0.207818101164939	0.159677158467712	0.342744305156225	0.467358817932606	0.100772739774103
-0.0985838723207384	0.0512994415589001	-0.0441403821756795	0.0161900541787263	0.0719446094434207	0.0121614898330337	0.0195291410666851	-0.0987090490393576	0.138152039992681	-0.0280971965917619	-0.0463962932392382	0.0227482571164137	0.0118935254998442	-0.0244384348479115	0.0193500237407124	-0.121991640947971	0.042140889786311	-0.135471543829812	0.0035801365248078	0.155425940366164	0.00837185258030862	0.0963309221117342	-0.126146931656323
-0.210787005342364	-0.15299558039717	-0.348865787993836	0.363132272215675	-0.0437697394888446	-0.0842965986998733	-0.0739171742928928	0.140774985879648	0.000463696576671665	0.0598244122382088	0.0366101420424165	0.164013938601777	0.00842013175014048	-0.233378662173441	0.0344326184150269	-0.0320704291851016	0.0489577826314848	0.0065161457134287	0.00561509131135148	-0.0135412736903396	0.00245013518294251	-0.0170480272505793	-0.0348346467591315
-0.234520314141205	-0.186010663786043	-0.361360159569605	0.398758023206557	-0.0626180049317902	-0.094388608508124	-0.0753742001659224	0.201580296272291	-0.027466767955502	0.0879620645261725	0.0581304061098498	0.205774682049735	0.0148509830486232	-0.265829458624525	0.00271103081773231	-0.0210969007988677	0.0251957910747221	0.0167413380384881	0.0185674658331609	-0.0252720279619697	0.000494063628103128	-0.0193343706845195	0.0246064990413151
-0.0776142231274558	0.0377359797673679	-0.0839156198897657	-0.0589942488928961	0.0323411393270034	0.00251876342480635	0.022282796009583	-0.105096214736163	0.162786435417384	-0.0456991311130933	-0.100415411057757	0.00658655382769522	-0.0277733793699286	-0.0224085015680251	-0.0381990169473635	-0.133487858670142	0.0784511692975624	0.252263526246393	-0.0203408149042185	-0.0166274704825171	-0.105634223595415	0.218125992251447	-0.0451253764155163
-0.119832557557802	0.0172553703833166	-0.159215674981473	-0.21927305627079	0.105805459153011	-0.0117073989028883	0.00177589293189673	-0.0292008712098304	0.0450434633909637	-0.0329503847583919	-0.133680333274637	0.0143590208462205	-0.103186196138638	0.00779212978694295	0.0386982066667395	-0.123200828272041	0.23823671448015	0.198359592353402	-0.472128986032001	-0.385540978556853	0.207196087000178	-0.0386063346578995	-0.541593046909488
-0.132754931252279	0.0122441785933395	-0.044814120390468	-0.0105754814121664	0.0274217378813776	0.020977547205823	0.00796392058765058	-0.156250528620773	0.165250143323047	-0.04581954094295	-0.0674164784013051	-0.0142242974474289	0.10478296621247	-0.0240507341289128	-0.0755159740836385	0.11425131157187	0.0244495836844466	0.105292247965928	0.0622976309759276	0.0606029273594318	-0.145697438988236	0.140717516908032	0.0539372323569196
-0.0962428578829573	0.148607749321693	-0.132101362918935	0.0401059314351662	0.0329389486253555	0.953174631754005	-0.0712205191486776	0.206139797189392	-0.0209208755078025	-0.0178126123962325	0.0317382556571549	-0.00358080190344015	-0.0268809015306808	0.0212740745491054	-0.0261566391220022	0.00282560093573382	-0.00611642893456826	0.0182748009177549	0.0169806514817293	0.0100632088144791	-0.00824260735164231	-0.0130801511900708	-0.0116664680783426
-0.259879925744974	-0.0436337859265327	0.022005254538923	0.0434713653731397	0.465455881912315	0.0625992345597614	-0.0109325576071921	-0.53300341207125	-0.461524870820726	0.13333180200728	0.316075900607015	-0.0197162689433575	-0.0132152566195427	-0.0530672137336867	-0.0190624438757433	-0.235460230919215	-0.129183277667867	0.0964462324910884	0.0442025458034176	-0.00289599383783878	-0.0214696452034184	-0.112406366413368	0.0198469738049715
-0.0466120353785984	0.0770129532954422	0.00453933963723849	-0.0243727815849019	0.0111224986407958	0.00364837483916025	0.0318261013199214	-0.0391118304704284	0.15681533516812	-0.00348180603146051	-0.0705617644377816	0.102066869101209	-0.0544300527637556	-0.0386372521741407	0.0263854665084341	-0.215884144490654	-0.0386611926928181	-0.0822828496303502	-0.0177894616072058	0.168288593143235	-0.058110422082682	-0.119756895775296	-0.0831965867096422
-0.0452813474348766	0.0537853038086642	-0.0818836138649242	0.0191286633333287	-0.0238151715826727	-0.0120960301411342	0.0249370482330939	-0.0578511944237714	0.156699502400609	-0.00387641423532782	-0.0579386205196594	0.0394169874359554	-0.0625444205161548	0.0654305654571477	0.0642735583559698	-0.212848128196532	-0.0478616374350788	-0.0683700637898999	0.00474063311829663	0.169759930116562	-0.0545852364425134	-0.0842975679766634	-0.0494352632844457
-0.149572366961741	-0.0347119530875038	-0.471827903498806	-0.708985812994906	0.0337242735739015	-0.0985012104724712	-0.117287956350198	0.230643968194521	-0.110309935533856	-0.0230997805444731	0.145002871369428	-0.0467437240715125	0.136918644814563	-0.0675275303985885	0.0201432683013122	0.00949638148845575	-0.177554615980727	-0.101185162099443	0.0864351589548491	0.0906313161537476	-0.0482201650329712	0.0217394492091754	0.045443771097589
